,sex,month,fips,year,deaths,deaths.pred,pop.adj,rate.adj,cause,sex.long,deaths.added.median,deaths.added.mean,deaths.added.ll,deaths.added.ul,deaths.added.two.deg.median,deaths.added.two.deg.mean,deaths.added.two.deg.ll,deaths.added.two.deg.ul,month.short,full_name,code_name,perc.mean,perc.ul,perc.ll
364,1,5,31,2016,237,237,950194.3267,0.000249423,Cardiopulmonary,Male,-0.632066458,-0.633322285,-1.659491005,0.326432866,-1.258183631,-1.257726404,-3.294457809,0.657439348,May,Nebraska,NE,-0.002672246,0.001377354,-0.007002072
365,1,5,32,2016,461,461,1471974.568,0.000313185,Cardiopulmonary,Male,0.163458859,0.148054276,-2.037268732,2.110206173,0.353571407,0.32105963,-4.04252755,4.273818841,May,Nevada,NV,0.000321159,0.004577454,-0.004419238
366,1,5,33,2016,193,193,660573.0475,0.000292171,Cardiopulmonary,Male,-0.045733586,-0.064145675,-1.082392378,0.972017586,-0.069203355,-0.108037406,-2.152627806,1.959497091,May,New Hampshire,NH,-0.000332361,0.005036361,-0.005608251
367,1,5,34,2016,1179,1179,4368074.133,0.000269913,Cardiopulmonary,Male,-6.70774544,-6.666932,-10.81148605,-2.37771374,-13.32982185,-13.25486208,-21.45908853,-4.735333051,May,New Jersey,NJ,-0.005654735,-0.002016721,-0.009170048
368,1,5,35,2016,288,288,1030881.54,0.000279373,Cardiopulmonary,Male,1.322392971,1.311278381,-0.345235302,2.872607402,2.666581352,2.651620233,-0.680876097,5.811671651,May,New Mexico,NM,0.00455305,0.009974331,-0.001198734
369,1,5,36,2016,2683,2683,9589318.422,0.00027979,Cardiopulmonary,Male,-10.00087482,-10.12665904,-19.2927724,-1.368893553,-19.91773902,-20.15649908,-38.38030664,-2.6925308,May,New York,NY,-0.003774379,-0.00051021,-0.007190746
370,1,5,37,2016,1488,1488,4929396.653,0.000301863,Cardiopulmonary,Male,-7.450537202,-7.416957662,-12.48290256,-2.135269327,-14.81229019,-14.7421727,-24.80334522,-4.184308501,May,North Carolina,NC,-0.004984515,-0.001434993,-0.008389047
371,1,5,38,2016,107,107,388951.4648,0.000275099,Cardiopulmonary,Male,-0.185571624,-0.187754198,-0.709570451,0.282904853,-0.367121737,-0.368821629,-1.400458547,0.572072059,May,North Dakota,ND,-0.001754712,0.002643971,-0.0066315
372,1,5,39,2016,1974,1974,5691199.905,0.000346851,Cardiopulmonary,Male,-3.49898752,-3.523738371,-9.515215275,2.423502602,-6.948606431,-6.992495192,-18.93075041,4.882115161,May,Ohio,OH,-0.001785075,0.001227712,-0.004820271
373,1,5,4,2016,965,965,3438464.94,0.000280648,Cardiopulmonary,Male,-0.009789417,0.003023224,-3.762540813,3.901337392,0.023010822,0.055496018,-7.476242511,7.872774278,May,Arizona,AZ,3.13E-06,0.004042837,-0.003899006
374,1,5,40,2016,722,722,1943315.106,0.00037153,Cardiopulmonary,Male,-2.226796746,-2.209500726,-4.91564512,0.44681488,-4.414403674,-4.381463347,-9.771871266,0.919626926,May,Oklahoma,OK,-0.00306025,0.000618857,-0.006808373
375,1,5,41,2016,536,536,2024092.368,0.00026481,Cardiopulmonary,Male,-1.765388027,-1.746149712,-4.14918403,0.520706067,-3.487660242,-3.454757877,-8.23765203,1.069179861,May,Oregon,OR,-0.003257742,0.000971467,-0.007741015
376,1,5,42,2016,2211,2211,6261404.144,0.000353116,Cardiopulmonary,Male,-10.50964469,-10.65646753,-17.72378576,-4.012250832,-20.94198666,-21.22614251,-35.24471058,-8.001814415,May,Pennsylvania,PA,-0.00481975,-0.001814677,-0.008016185
377,1,5,44,2016,146,146,512978.7699,0.000284612,Cardiopulmonary,Male,-0.523233399,-0.529661569,-1.388178957,0.342320353,-1.037817292,-1.045032394,-2.74843999,0.691159554,May,Rhode Island,RI,-0.003627819,0.00234466,-0.009508075
378,1,5,45,2016,752,752,2405432.41,0.000312626,Cardiopulmonary,Male,-3.212308295,-3.244334003,-6.483036009,-0.272544641,-6.376888303,-6.446115555,-12.89216475,-0.49662898,May,South Carolina,SC,-0.004314274,-0.000362426,-0.008621059
379,1,5,46,2016,135,135,435899.0465,0.000309705,Cardiopulmonary,Male,-0.058835621,-0.059907901,-0.70664848,0.577029205,-0.107848684,-0.112194861,-1.404235326,1.161494284,May,South Dakota,SD,-0.000443762,0.00427429,-0.005234433
380,1,5,47,2016,1164,1164,3240351.385,0.00035922,Cardiopulmonary,Male,-2.593323567,-2.740325527,-6.855859041,0.786850123,-5.166373944,-5.43997444,-13.64510914,1.585631203,May,Tennessee,TN,-0.002354232,0.000675988,-0.005889913
381,1,5,48,2016,3176,3176,13814814.85,0.000229898,Cardiopulmonary,Male,-7.954244631,-7.925702321,-17.91440463,1.787453365,-15.74771453,-15.72126798,-35.65670565,3.77995619,May,Texas,TX,-0.002495498,0.0005628,-0.005640556
382,1,5,49,2016,301,301,1533420.262,0.000196293,Cardiopulmonary,Male,0.497765169,0.512030772,-1.04786556,2.039201189,1.020472803,1.060463241,-2.07443621,4.137365801,May,Utah,UT,0.001701099,0.006774755,-0.003481281
383,1,5,5,2016,569,569,1467440.68,0.00038775,Cardiopulmonary,Male,-0.793711219,-0.827728889,-3.310876067,1.688486007,-1.560567462,-1.626639764,-6.588933512,3.405743048,May,Arkansas,AR,-0.001454708,0.002967462,-0.005818763
384,1,5,50,2016,100,100,308465.5739,0.000324185,Cardiopulmonary,Male,0.136219811,0.135214989,-0.539504732,0.825651994,0.280082488,0.280100877,-1.067300375,1.662313338,May,Vermont,VT,0.00135215,0.00825652,-0.005395047
385,1,5,51,2016,1061,1061,4135749.514,0.000256544,Cardiopulmonary,Male,-2.698162646,-2.710212536,-6.712843862,1.256362277,-5.367545916,-5.378748833,-13.3494485,2.539238186,May,Virginia,VA,-0.002554394,0.00118413,-0.006326903
386,1,5,53,2016,864,864,3636545.87,0.000237588,Cardiopulmonary,Male,-3.125232339,-3.110673527,-6.552912851,0.443311835,-6.221591648,-6.173520641,-13.00014035,0.918164098,May,Washington,WA,-0.003600317,0.000513092,-0.00758439
387,1,5,54,2016,373,373,906367.9592,0.000411533,Cardiopulmonary,Male,-0.704792595,-0.683323396,-2.180853626,0.860044107,-1.392213847,-1.351155989,-4.344951694,1.728154572,May,West Virginia,WV,-0.001831966,0.002305748,-0.005846793
388,1,5,55,2016,823,823,2872895.349,0.000286471,Cardiopulmonary,Male,-2.528026726,-2.581296224,-5.636052454,0.239667238,-5.026050833,-5.133788487,-11.2084653,0.488334663,May,Wisconsin,WI,-0.003136447,0.000291212,-0.00684818
389,1,5,56,2016,84,84,298934.6117,0.000280998,Cardiopulmonary,Male,-0.240124551,-0.241202988,-0.758367204,0.272420896,-0.47115089,-0.469650202,-1.490548771,0.561700288,May,Wyoming,WY,-0.002871464,0.003243106,-0.009028181
390,1,5,6,2016,4449,4449,19488906.82,0.000228284,Cardiopulmonary,Male,-14.15209922,-14.20823088,-25.96748012,-2.054850014,-28.19818035,-28.31988844,-51.75329724,-4.083442807,May,California,CA,-0.003193579,-0.000461868,-0.0058367
391,1,5,8,2016,604,604,2782199.015,0.000217094,Cardiopulmonary,Male,-0.244474329,-0.255126543,-2.632266751,2.12008593,-0.47654864,-0.483148615,-5.228777852,4.269458459,May,Colorado,CO,-0.000422395,0.003510076,-0.004358058
392,1,5,9,2016,463,463,1746115.305,0.00026516,Cardiopulmonary,Male,-2.508492263,-2.476003833,-4.528032239,-0.452237539,-4.990655866,-4.918722628,-8.986863971,-0.895050196,May,Connecticut,CT,-0.00534774,-0.000976755,-0.009779767
393,1,6,1,2016,879,908.3,2355586,0.000385594,Cardiopulmonary,Male,0.984974875,0.93590975,-2.800168681,4.772131181,2.010447868,1.916091003,-5.552633067,9.598845355,Jun,Alabama,AL,0.001064744,0.005429046,-0.00318563
394,1,6,10,2016,127,131.2333333,460670,0.000284875,Cardiopulmonary,Male,-0.376639313,-0.390170586,-1.262734737,0.546820279,-0.735654728,-0.760865637,-2.496260599,1.126438682,Jun,Delaware,DE,-0.003072209,0.004305671,-0.009942793
395,1,6,11,2016,70,72.33333333,323230,0.000223783,Cardiopulmonary,Male,0.275980656,0.275958874,-0.217913058,0.747491746,0.561157237,0.561736978,-0.429150956,1.516271387,Jun,District of Columbia,DC,0.00394227,0.010678454,-0.003113044
396,1,6,12,2016,3208,3314.933333,10070151,0.000329184,Cardiopulmonary,Male,-7.001212292,-7.383718864,-21.35711694,6.333580711,-13.86276725,-14.63964236,-42.52057604,12.75276655,Jun,Florida,FL,-0.002301658,0.001974308,-0.006657455
397,1,6,13,2016,1260,1302,5020465,0.000259339,Cardiopulmonary,Male,-0.753039336,-0.81134125,-5.771249676,4.548266571,-1.469298665,-1.58330567,-11.50389452,9.134471793,Jun,Georgia,GA,-0.000643922,0.003609735,-0.004580357
398,1,6,16,2016,221,228.3666667,843532,0.000270727,Cardiopulmonary,Male,0.680387371,0.675448093,-0.592849259,1.921389552,1.366499485,1.362460371,-1.175760165,3.861542309,Jun,Idaho,ID,0.003056326,0.00869407,-0.002682576
399,1,6,17,2016,1636,1690.533333,6291791,0.000268689,Cardiopulmonary,Male,5.535663025,5.472272256,0.430315867,10.81000519,11.12517259,11.00817219,0.903583956,21.76127125,Jun,Illinois,IL,0.00334491,0.006607583,0.000263029
400,1,6,18,2016,949,980.6333333,3269562,0.000299928,Cardiopulmonary,Male,1.962648888,1.972645048,-1.19335195,5.015839029,3.967832038,3.97592228,-2.35366404,10.0747961,Jun,Indiana,IN,0.002078657,0.005285394,-0.001257484
401,1,6,19,2016,427,441.2333333,1559119,0.000283002,Cardiopulmonary,Male,0.669552498,0.678296254,-0.985979483,2.488468491,1.354686388,1.369159177,-1.9672087,5.014277703,Jun,Iowa,IA,0.001588516,0.005827795,-0.002309085
402,1,6,20,2016,412,425.7333333,1447759,0.000294064,Cardiopulmonary,Male,0.586210573,0.581938143,-1.057363357,2.177732852,1.188116327,1.179076629,-2.093272599,4.381622091,Jun,Kansas,KS,0.001412471,0.005285759,-0.002566416
403,1,6,21,2016,758,783.2666667,2186553,0.00035822,Cardiopulmonary,Male,0.487294322,0.501292488,-2.295100974,3.533641853,1.012598646,1.049752131,-4.505852832,7.120008909,Jun,Kentucky,KY,0.000661336,0.004661797,-0.003027838
404,1,6,22,2016,722,746.0666667,2289370,0.000325883,Cardiopulmonary,Male,-3.348308461,-3.341411736,-6.69287504,0.047627185,-6.641559799,-6.631188305,-13.2741797,0.137518246,Jun,Louisiana,LA,-0.004627994,6.60E-05,-0.00926991
405,1,6,23,2016,206,212.8666667,652585,0.00032619,Cardiopulmonary,Male,0.408767546,0.405267917,-0.729821886,1.613817553,0.83016215,0.823343536,-1.452494672,3.251493766,Jun,Maine,ME,0.00196732,0.007834066,-0.003542825
406,1,6,24,2016,725,749.1666667,2914466,0.000257051,Cardiopulmonary,Male,1.118345761,1.081212634,-1.942847624,4.082612346,2.263584943,2.192639705,-3.857977027,8.197049567,Jun,Maryland,MD,0.001491328,0.005631189,-0.00267979
407,1,6,25,2016,770,795.6666667,3305651,0.000240699,Cardiopulmonary,Male,-4.036837741,-4.048167099,-7.3256745,-0.794674127,-8.020770492,-8.048946556,-14.56862814,-1.565313519,Jun,Massachusetts,MA,-0.00525736,-0.001032044,-0.009513863
408,1,6,26,2016,1566,1618.2,4884746,0.000331276,Cardiopulmonary,Male,5.758355308,5.796828666,0.554963974,11.18057512,11.55869277,11.6533997,1.148203524,22.48623294,Jun,Michigan,MI,0.003701679,0.007139575,0.000354383
409,1,6,27,2016,578,597.2666667,2747630,0.000217375,Cardiopulmonary,Male,0.792656432,0.78258398,-1.491166268,3.072911175,1.601380704,1.582890834,-2.970481951,6.172854691,Jun,Minnesota,MN,0.001353952,0.005316455,-0.002579872
410,1,6,28,2016,532,549.7333333,1448792,0.000379443,Cardiopulmonary,Male,0.174490905,0.209420558,-2.205083247,2.698452692,0.368045445,0.441709227,-4.386625279,5.422715893,Jun,Mississippi,MS,0.000393648,0.005072279,-0.004144893
411,1,6,29,2016,1069,1104.633333,2992035,0.000369191,Cardiopulmonary,Male,-0.285720786,-0.237728788,-3.970964824,3.61475641,-0.517881063,-0.431033022,-7.888524672,7.264307523,Jun,Missouri,MO,-0.000222384,0.003381437,-0.003714654
412,1,6,30,2016,155,160.1666667,524775,0.00030521,Cardiopulmonary,Male,0.477475984,0.478517795,-0.376840744,1.29461028,0.960795124,0.965143561,-0.751751269,2.602765788,Jun,Montana,MT,0.003087212,0.008352324,-0.002431231
413,1,6,31,2016,231,238.7,950671,0.000251086,Cardiopulmonary,Male,-0.100081869,-0.098236807,-1.112223682,0.902377693,-0.190694333,-0.184873157,-2.208294474,1.813820395,Jun,Nebraska,NE,-0.000425268,0.003906397,-0.004814821
414,1,6,32,2016,487,503.2333333,1473997,0.000341407,Cardiopulmonary,Male,1.946607486,2.010657749,-0.207017998,4.489563436,3.932490788,4.06118563,-0.400375544,9.046944773,Jun,Nevada,NV,0.004128661,0.009218816,-0.000425088
415,1,6,33,2016,188,194.2666667,660860,0.00029396,Cardiopulmonary,Male,0.507068047,0.521508987,-0.550015576,1.667410082,1.030602255,1.062078438,-1.067864801,3.358976036,Jun,New Hampshire,NH,0.002773984,0.008869203,-0.002925615
416,1,6,34,2016,1143,1181.1,4367744,0.000270414,Cardiopulmonary,Male,-3.054197675,-3.021094794,-7.840539124,1.690773985,-6.044819849,-5.981150222,-15.5657745,3.409389794,Jun,New Jersey,NJ,-0.002643128,0.001479242,-0.006859614
417,1,6,35,2016,252,260.4,1030663,0.000252653,Cardiopulmonary,Male,2.073270069,2.061125239,0.553320967,3.546088396,4.189799938,4.164686576,1.133919708,7.16004301,Jun,New Mexico,NM,0.008179068,0.014071779,0.002195718
418,1,6,36,2016,2421,2501.7,9587365,0.000260937,Cardiopulmonary,Male,0.77969127,0.733143185,-7.554812893,9.074693056,1.618688324,1.52357131,-14.97721847,18.20582918,Jun,New York,NY,0.000302827,0.003748324,-0.003120534
419,1,6,37,2016,1318,1361.933333,4932952,0.000276089,Cardiopulmonary,Male,-2.405771271,-2.35917402,-7.514731813,2.734371952,-4.752998496,-4.668086993,-14.93459802,5.507909492,Jun,North Carolina,NC,-0.001789965,0.002074637,-0.005701617
420,1,6,38,2016,99,102.3,388974,0.000263,Cardiopulmonary,Male,0.166272291,0.156802991,-0.364300275,0.622702524,0.340974691,0.32290003,-0.72069495,1.257279238,Jun,North Dakota,ND,0.001583869,0.006289924,-0.003679801
421,1,6,39,2016,1837,1898.233333,5691694,0.000333509,Cardiopulmonary,Male,2.618638656,2.610873176,-3.70729412,8.831967048,5.307631931,5.278485519,-7.385743652,17.72157567,Jun,Ohio,OH,0.00142127,0.004807821,-0.002018124
422,1,6,4,2016,894,923.8,3442895,0.000268321,Cardiopulmonary,Male,3.185393325,3.166396139,-0.656705669,7.168194471,6.43036354,6.400538806,-1.230471178,14.45309872,Jun,Arizona,AZ,0.00354183,0.008018115,-0.00073457
423,1,6,40,2016,641,662.3666667,1943903,0.000340741,Cardiopulmonary,Male,0.234766688,0.220137997,-2.248154349,2.578139657,0.495999023,0.471881763,-4.448856769,5.195700035,Jun,Oklahoma,OK,0.000343429,0.004022059,-0.003507261
424,1,6,41,2016,502,518.7333333,2027010,0.000255911,Cardiopulmonary,Male,0.279277108,0.277702256,-2.064923445,2.4807531,0.586426926,0.578745905,-4.094661116,4.99657436,Jun,Oregon,OR,0.000553192,0.004941739,-0.004113393
425,1,6,42,2016,1992,2058.4,6261194,0.000328755,Cardiopulmonary,Male,-2.915925549,-2.963805651,-9.817983246,4.334476817,-5.808513193,-5.881120025,-19.55758401,8.696253666,Jun,Pennsylvania,PA,-0.001487854,0.002175942,-0.004928706
426,1,6,44,2016,111,114.7,513081,0.000223551,Cardiopulmonary,Male,0.047178738,0.040149997,-0.695836206,0.776274378,0.098464494,0.087826281,-1.384165678,1.563779916,Jun,Rhode Island,RI,0.000361712,0.006993463,-0.006268795
427,1,6,45,2016,806,832.8666667,2407934,0.000345884,Cardiopulmonary,Male,-0.869627675,-0.868864607,-4.485964639,2.525319992,-1.707999286,-1.698487812,-8.924840277,5.080643284,Jun,South Carolina,SC,-0.001077996,0.003133151,-0.005565713
428,1,6,46,2016,113,116.7666667,436272,0.000267646,Cardiopulmonary,Male,0.340939835,0.348309998,-0.205149857,0.907298787,0.689259332,0.70802976,-0.399855776,1.827846337,Jun,South Dakota,SD,0.003082389,0.008029193,-0.001815485
429,1,6,47,2016,1099,1135.633333,3242515,0.000350232,Cardiopulmonary,Male,0.024684921,0.051813789,-4.026799578,4.055826285,0.071134274,0.141076245,-7.97052263,8.14648926,Jun,Tennessee,TN,4.71E-05,0.00369047,-0.003664058
430,1,6,48,2016,3145,3249.833333,13831432,0.00023496,Cardiopulmonary,Male,0.161239809,0.18811283,-11.42521975,12.13024745,0.473447131,0.50001434,-22.59487047,24.36427173,Jun,Texas,TX,5.98E-05,0.003856994,-0.00363282
431,1,6,49,2016,253,261.4333333,1535894,0.000170216,Cardiopulmonary,Male,1.387442873,1.409274045,0.106989076,2.825121742,2.804295418,2.850984424,0.237195616,5.69424775,Jun,Utah,UT,0.005570253,0.011166489,0.000422882
432,1,6,5,2016,575,594.1666667,1467873,0.000404781,Cardiopulmonary,Male,1.27397174,1.318839545,-1.107122616,3.743029263,2.584840671,2.668431888,-2.174061156,7.539337289,Jun,Arkansas,AR,0.002293634,0.006509616,-0.001925431
433,1,6,50,2016,89,91.96666667,308466,0.000298142,Cardiopulmonary,Male,0.241787665,0.240103319,-0.375483098,0.912327755,0.498922652,0.490826767,-0.742000238,1.841100972,Jun,Vermont,VT,0.00269779,0.010250874,-0.004218911
434,1,6,51,2016,992,1025.066667,4136814,0.000247791,Cardiopulmonary,Male,0.416410577,0.473219909,-3.505172611,4.64004317,0.863884112,0.983086011,-6.969404732,9.331950214,Jun,Virginia,VA,0.000477036,0.004677463,-0.00353344
435,1,6,53,2016,774,799.8,3641400,0.000219641,Cardiopulmonary,Male,-0.296828041,-0.288997247,-3.500234062,2.865291999,-0.558293064,-0.541388494,-6.950829292,5.773707192,Jun,Washington,WA,-0.000373381,0.003701928,-0.004522266
436,1,6,54,2016,366,378.2,905943,0.000417466,Cardiopulmonary,Male,0.316701078,0.333933528,-1.277283921,2.032372421,0.65227945,0.686737909,-2.529366217,4.086080286,Jun,West Virginia,WV,0.000912387,0.00555293,-0.003489847
437,1,6,55,2016,761,786.3666667,2873426,0.000273669,Cardiopulmonary,Male,0.12807834,0.248855556,-2.358960483,3.114739189,0.271060316,0.518598339,-4.68999228,6.252833647,Jun,Wisconsin,WI,0.000327011,0.004092956,-0.003099817
438,1,6,56,2016,76,78.53333333,298942,0.000262704,Cardiopulmonary,Male,0.052184777,0.049862975,-0.486529478,0.556028546,0.115301767,0.113267492,-0.951915533,1.130695101,Jun,Wyoming,WY,0.000656092,0.007316165,-0.006401704
439,1,6,6,2016,4143,4281.1,19493361,0.000219618,Cardiopulmonary,Male,-2.083557734,-1.664054455,-14.14974161,11.16435936,-4.096719967,-3.261485615,-28.19672033,22.38984761,Jun,California,CA,-0.000401654,0.002694752,-0.003415337
440,1,6,8,2016,515,532.1666667,2785818,0.000191027,Cardiopulmonary,Male,1.076536162,1.132028261,-1.065380081,3.357183119,2.180891126,2.298286442,-2.103302904,6.752148649,Jun,Colorado,CO,0.002198113,0.006518802,-0.002068699
441,1,6,9,2016,465,480.5,1745615,0.000275261,Cardiopulmonary,Male,-1.215935372,-1.198709472,-3.419087723,0.956704169,-2.407417731,-2.372567704,-6.797090099,1.928798061,Jun,Connecticut,CT,-0.00257787,0.002057428,-0.007352877
442,1,7,1,2016,866,866,2355586,0.000367637,Cardiopulmonary,Male,3.38102604,3.351148473,-0.449864375,6.724871339,6.815535879,6.751930197,-0.881018153,13.54951007,Jul,Alabama,AL,0.003869686,0.00776544,-0.000519474
443,1,7,10,2016,150,150,460670,0.000325613,Cardiopulmonary,Male,0.06741831,0.081627862,-1.037227803,1.169711139,0.143448743,0.178659704,-2.053786502,2.361814535,Jul,Delaware,DE,0.000544186,0.007798074,-0.006914852
444,1,7,11,2016,76,76,323230,0.000235127,Cardiopulmonary,Male,0.505933705,0.503263459,-0.014717384,1.028293396,1.023930528,1.019943971,-0.01733676,2.082153821,Jul,District of Columbia,DC,0.006621888,0.013530176,-0.00019365
445,1,7,12,2016,3370,3370,10070151,0.000334652,Cardiopulmonary,Male,4.957836682,4.921740386,-10.1757253,19.69072648,10.06791336,9.973918454,-20.23928219,39.62958124,Jul,Florida,FL,0.001460457,0.005842946,-0.003019503
446,1,7,13,2016,1276,1276,5020465,0.00025416,Cardiopulmonary,Male,3.357704482,3.404846086,-1.314682016,8.480788494,6.751477352,6.868999586,-2.56691044,17.09472855,Jul,Georgia,GA,0.002668375,0.006646386,-0.001030315
447,1,7,16,2016,209,209,843532,0.000247768,Cardiopulmonary,Male,1.148470089,1.168917814,0.027889692,2.348029945,2.338683476,2.374455911,0.075640256,4.748871735,Jul,Idaho,ID,0.005592908,0.011234593,0.000133444
448,1,7,17,2016,1646,1646,6291791,0.000261611,Cardiopulmonary,Male,11.16400713,11.23323319,6.391879723,16.53038201,22.43790382,22.58802194,12.83396962,33.26857378,Jul,Illinois,IL,0.006824565,0.010042759,0.003883281
449,1,7,18,2016,947,947,3269562,0.000289641,Cardiopulmonary,Male,5.064274035,5.06942533,1.626127669,8.215749734,10.18093981,10.19517068,3.269687407,16.51914864,Jul,Indiana,IN,0.005353142,0.008675554,0.001717136
450,1,7,19,2016,454,454,1559119,0.00029119,Cardiopulmonary,Male,2.289424816,2.29708328,0.549899313,4.081963125,4.60266987,4.621806529,1.116195794,8.214847232,Jul,Iowa,IA,0.005059655,0.008991108,0.001211232
451,1,7,20,2016,386,386,1447759,0.000266619,Cardiopulmonary,Male,1.990749243,1.993639033,0.489291764,3.635452465,4.004309272,4.013024319,0.984166177,7.319233954,Jul,Kansas,KS,0.005164868,0.009418271,0.001267595
452,1,7,21,2016,756,756,2186553,0.00034575,Cardiopulmonary,Male,2.422358282,2.442347386,-0.586358674,5.471323544,4.89475013,4.934559594,-1.131861894,10.99502781,Jul,Kentucky,KY,0.003230618,0.0072372,-0.000775607
453,1,7,22,2016,689,689,2289370,0.000300956,Cardiopulmonary,Male,-0.897450085,-0.91115599,-4.059836619,2.474313508,-1.75073519,-1.781082395,-8.035341306,4.982219163,Jul,Louisiana,LA,-0.001322432,0.003591166,-0.005892361
454,1,7,23,2016,209,209,652585,0.000320265,Cardiopulmonary,Male,1.11518316,1.121205494,-0.019786935,2.273228708,2.255103892,2.260935894,-0.033862825,4.581920284,Jul,Maine,ME,0.00536462,0.010876692,-9.47E-05
455,1,7,24,2016,774,774,2914466,0.000265572,Cardiopulmonary,Male,4.15960356,4.158810079,0.945619387,7.427620643,8.353675361,8.368362076,1.909410245,14.93965889,Jul,Maryland,MD,0.00537314,0.009596409,0.00122173
456,1,7,25,2016,731,731,3305651,0.000221136,Cardiopulmonary,Male,-1.284656556,-1.287291505,-4.648523193,1.990615176,-2.547322302,-2.549333128,-9.248012581,3.995095025,Jul,Massachusetts,MA,-0.001761001,0.00272314,-0.006359129
457,1,7,26,2016,1561,1561,4884746,0.000319566,Cardiopulmonary,Male,11.48155009,11.44038748,6.186630768,17.02937931,23.06960564,23.00023618,12.42184887,34.28688151,Jul,Michigan,MI,0.007328884,0.010909276,0.003963248
